age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,% augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,est_marie,departement_Consulting,departement_Ressources Humaines,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,poste_level,freq_deplacement_level,ratio_exp_entreprise,revenu_par_age,age_group,satisfaccion_media
44,1,2342,1,6,5,3,3,3,1,2,3,2,3,1,12,1,3,2,1,2,2,3,0,True,False,False,False,False,False,True,2,2,1.0,52.044444444444444,3,2.5
37,1,4071,2,19,10,0,3,3,2,2,3,2,3,0,13,0,0,4,8,2,4,7,0,False,True,False,False,False,False,False,4,1,1.7272727272727273,107.13157894736842,2,2.5
35,1,5813,1,10,10,7,3,3,2,4,4,3,3,1,18,1,0,2,27,3,7,7,0,False,False,False,True,False,False,False,5,1,0.9090909090909091,161.47222222222223,2,3.5
33,1,3143,6,14,10,8,4,4,1,1,2,3,3,0,19,0,1,1,8,4,7,6,1,True,False,False,True,False,False,False,2,1,1.2727272727272727,92.44117647058823,2,2.5
28,1,2044,1,5,5,3,3,3,1,4,3,4,3,0,11,0,1,6,1,3,0,3,1,True,False,False,True,False,False,False,2,1,0.8333333333333334,70.48275862068965,1,3.5
39,1,13464,7,9,4,3,3,3,3,3,3,3,4,0,21,0,0,3,10,1,2,2,0,True,False,False,False,False,False,True,7,1,1.8,336.6,2,3.0
46,1,7991,8,6,2,2,2,2,2,2,3,3,3,0,15,0,0,3,26,2,2,2,0,False,False,False,True,False,False,False,5,0,2.0,170.0212765957447,3,2.5
40,0,3377,4,7,4,3,3,3,1,1,4,2,3,0,17,0,1,5,2,2,0,2,1,True,False,False,True,False,False,False,1,1,1.4,82.36585365853658,2,2.5
42,1,5538,5,10,0,0,2,4,2,1,3,2,3,0,18,0,2,2,13,3,0,0,1,True,False,False,False,False,False,True,4,1,10.0,128.7906976744186,3,2.0
35,1,5762,2,15,7,7,2,3,2,4,3,3,3,0,14,0,1,6,2,2,1,7,0,True,False,False,False,False,False,True,3,0,1.875,160.05555555555554,2,3.0
38,1,2592,5,13,11,10,1,3,1,2,4,3,3,0,13,0,3,3,2,3,3,8,0,False,True,False,False,False,True,False,4,0,1.0833333333333333,66.46153846153847,2,2.5
34,1,5346,4,11,7,1,4,3,2,1,3,2,3,0,17,1,1,3,9,4,0,7,1,True,False,False,True,False,False,False,1,2,1.375,152.74285714285713,2,2.5
37,1,4213,1,10,10,3,4,3,2,1,2,1,3,0,15,1,0,4,10,4,0,8,0,True,False,False,False,False,False,True,3,1,0.9090909090909091,110.86842105263158,2,2.0
39,1,4127,2,7,2,1,3,3,2,4,4,3,3,0,18,0,1,6,20,3,2,2,0,False,False,False,True,False,False,False,5,2,2.3333333333333335,103.175,2,3.5
43,1,2438,4,7,3,2,1,3,1,3,3,2,3,0,13,0,0,2,9,3,1,2,0,True,False,False,True,False,False,False,2,0,1.75,55.40909090909091,3,2.25
41,1,6870,3,11,3,2,2,4,2,2,1,1,3,0,12,0,0,3,5,3,1,2,0,True,False,False,True,False,False,False,4,1,2.75,163.57142857142858,3,1.5
41,0,10447,0,23,22,14,3,3,3,3,4,4,3,1,13,0,1,3,4,1,13,5,0,False,False,False,False,True,False,False,5,1,1.0,248.73809523809524,3,3.5
30,0,9667,9,9,7,7,1,3,3,3,2,3,3,0,14,0,0,3,10,3,0,2,0,True,False,False,False,False,False,True,3,1,1.125,311.83870967741933,1,2.25
26,0,2148,0,6,5,1,4,3,1,2,3,3,3,1,11,1,0,3,20,2,1,4,1,False,True,False,False,False,False,True,4,1,1.0,79.55555555555556,1,3.0
46,0,8926,4,13,9,7,4,3,2,2,4,4,4,0,22,1,1,2,21,2,3,7,1,True,False,False,False,False,False,True,4,1,1.3,189.91489361702128,3,3.5
40,0,6513,4,12,5,3,3,3,2,4,4,3,3,0,17,0,1,3,1,3,0,3,0,True,False,False,True,False,False,False,4,1,2.0,158.85365853658536,2,3.5
34,1,6799,1,10,10,8,2,4,2,3,3,3,4,0,21,0,2,5,8,2,4,8,1,False,False,True,False,False,False,False,5,1,0.9090909090909091,194.25714285714287,2,2.75
58,1,16291,4,37,16,9,2,3,4,2,4,2,4,0,22,0,1,0,2,3,14,14,0,False,False,False,False,False,False,True,8,0,2.176470588235294,276.1186440677966,4,2.5
35,1,2705,0,6,5,4,2,1,1,3,2,4,3,0,16,0,1,2,23,4,0,3,1,True,False,False,False,False,False,True,1,1,1.0,75.13888888888889,2,2.75
47,0,10333,8,28,22,11,3,2,3,2,3,3,3,1,12,0,1,4,4,3,14,10,0,True,False,False,True,False,False,False,3,1,1.2173913043478262,215.27083333333334,3,2.75
40,0,4448,2,15,7,4,2,3,2,1,2,3,3,0,12,0,1,3,12,3,7,7,0,True,False,False,True,False,False,False,4,1,1.875,108.48780487804878,2,2.0
54,0,6854,4,14,7,1,4,3,2,4,2,2,3,0,15,0,1,2,7,4,1,7,1,True,False,False,False,False,False,True,2,1,1.75,124.61818181818182,4,3.0
31,0,9637,2,9,3,2,1,3,3,1,4,3,3,0,14,0,2,3,7,4,2,2,1,False,False,False,False,True,False,False,5,2,2.25,301.15625,2,2.25
28,0,3591,1,3,3,2,3,3,1,1,3,3,4,0,25,0,1,3,1,3,1,2,1,True,False,False,False,False,False,True,2,1,0.75,123.82758620689656,1,2.5
38,0,5405,2,20,4,2,2,1,2,4,1,2,4,1,20,0,2,4,2,4,0,3,1,False,False,False,False,True,False,False,6,1,4.0,138.5897435897436,2,2.25
26,1,4684,1,5,5,3,3,3,2,4,1,3,3,0,13,0,0,4,10,3,1,2,0,False,False,False,False,False,False,True,5,1,0.8333333333333334,173.4814814814815,1,2.75
58,1,15787,2,23,2,2,1,3,4,3,2,3,3,1,14,0,0,3,15,4,2,2,1,True,False,False,True,False,False,False,7,2,7.666666666666667,267.5762711864407,4,2.25
18,0,1514,1,0,0,0,2,3,1,3,3,1,3,0,16,0,0,4,14,3,0,0,0,True,False,False,False,False,False,True,2,0,0.0,79.6842105263158,0,2.25
31,1,2956,0,2,1,0,4,4,1,1,3,3,3,0,17,1,0,4,18,5,0,0,1,False,True,False,False,False,True,False,4,1,1.0,92.375,2,2.75
29,1,2335,4,4,2,2,1,2,1,1,4,3,3,1,15,1,3,3,13,3,2,0,0,False,True,False,False,False,True,False,4,1,1.3333333333333333,77.83333333333333,1,2.25
45,0,5154,4,10,8,7,3,3,2,3,2,4,4,0,22,0,2,3,2,4,5,7,1,False,False,False,True,False,False,False,5,0,1.1111111111111112,112.04347826086956,3,3.0
36,0,6962,4,15,1,0,4,3,2,2,4,3,4,1,22,0,1,2,2,4,0,0,1,True,False,False,False,False,False,False,2,1,7.5,188.16216216216216,2,3.25
43,1,5675,1,7,7,7,1,3,2,4,3,3,4,0,20,0,1,5,2,4,7,7,1,False,False,False,True,False,False,False,5,2,0.875,128.97727272727272,3,2.75
27,0,2379,0,6,5,4,4,3,1,4,3,2,3,1,14,0,0,3,5,2,0,2,0,True,False,False,True,False,False,False,1,2,1.0,84.96428571428571,1,3.25
29,1,3812,1,11,11,8,4,3,1,4,2,4,3,0,13,0,0,3,20,1,3,10,1,True,False,False,False,False,False,True,1,2,0.9166666666666666,127.06666666666666,1,3.5
32,1,4648,8,4,0,0,4,3,2,4,3,4,3,0,13,0,0,2,10,4,0,0,0,False,False,False,False,True,False,False,5,2,4.0,140.84848484848484,2,3.75
42,1,2936,3,10,6,3,3,3,1,3,2,2,4,0,22,0,2,1,10,4,3,3,1,True,False,True,False,False,False,False,2,0,1.4285714285714286,68.27906976744185,3,2.5
47,0,2105,4,7,2,2,2,3,1,3,3,3,3,0,12,0,0,2,9,4,2,0,0,True,False,False,True,False,False,False,1,1,2.3333333333333335,43.854166666666664,3,2.75
46,1,8578,3,12,9,8,4,3,3,4,3,2,3,0,14,0,1,4,2,2,4,7,0,True,False,False,True,False,False,False,3,1,1.2,182.51063829787233,3,3.25
28,1,2706,1,3,3,2,3,3,1,4,2,3,3,0,15,0,1,2,1,2,2,2,0,False,True,False,True,False,False,False,4,0,0.75,93.3103448275862,1,3.0
29,1,6384,8,11,7,0,4,1,2,3,4,3,3,0,17,0,2,3,29,1,1,6,0,True,False,False,True,False,False,False,4,1,1.375,212.8,1,3.5
42,1,3968,4,8,0,0,4,3,1,3,4,3,3,0,13,0,0,3,8,3,0,0,0,True,False,False,True,False,False,False,1,1,8.0,92.27906976744185,3,3.5
32,1,9907,7,7,2,2,3,2,2,2,3,2,3,1,12,1,0,3,2,4,2,2,0,False,False,False,False,True,False,False,5,1,2.3333333333333335,300.2121212121212,2,2.5
46,0,13225,2,25,19,17,1,4,4,1,4,3,3,0,12,0,1,5,3,3,2,8,0,False,False,True,False,False,False,False,5,1,1.25,281.3829787234043,3,2.25
27,0,3540,1,9,9,8,2,2,2,3,4,3,4,0,21,0,1,5,23,1,5,8,1,False,False,False,False,False,False,True,6,1,0.9,126.42857142857143,1,3.0
29,1,2804,1,1,1,0,4,2,1,2,4,3,3,0,11,0,0,3,6,1,0,0,1,False,True,False,False,False,False,True,4,1,0.5,93.46666666666667,1,3.25
43,0,19392,7,21,16,12,1,2,5,3,4,3,3,0,13,0,0,2,6,3,6,14,1,True,False,False,False,False,False,True,8,1,1.2352941176470589,440.72727272727275,3,2.75
48,1,19665,4,29,22,10,4,2,5,2,4,3,3,0,12,0,0,3,10,3,12,9,1,True,False,False,True,False,False,False,7,1,1.2608695652173914,401.3265306122449,3,3.25
29,1,2439,1,1,1,0,4,2,1,4,2,2,4,1,24,1,0,3,24,2,1,0,0,True,False,False,True,False,False,False,2,2,0.5,81.3,1,3.0
46,0,7314,5,14,8,7,3,3,3,2,3,3,4,0,21,1,3,2,10,3,0,7,1,False,False,False,True,False,False,False,5,1,1.5555555555555556,155.61702127659575,3,2.75
27,0,4774,0,8,7,6,4,2,1,1,4,2,3,0,19,0,1,2,15,3,7,3,1,True,False,False,True,False,False,False,2,2,1.0,170.5,1,2.75
39,1,3902,8,7,2,2,4,3,2,4,2,3,3,0,14,0,3,2,19,4,2,2,0,True,False,False,False,False,False,False,2,1,2.3333333333333335,97.55,2,3.25
55,1,2662,8,19,5,2,2,2,1,4,2,4,4,0,20,0,1,2,2,4,0,4,1,True,False,True,False,False,False,False,2,1,3.1666666666666665,47.535714285714285,4,3.0
28,0,2856,1,1,1,0,2,3,1,2,4,3,3,0,19,0,1,3,3,3,0,0,1,False,False,False,False,False,False,True,6,1,0.5,98.48275862068965,1,2.75
30,1,1081,1,1,1,0,2,3,1,4,3,2,3,0,13,1,0,3,9,3,0,0,0,False,False,False,False,False,False,True,6,1,0.5,34.87096774193548,1,2.75
22,1,2472,1,1,1,0,4,3,1,2,1,3,4,1,23,1,0,2,7,1,0,0,0,True,False,False,True,False,False,False,2,1,0.5,107.47826086956522,1,2.5
36,0,5673,1,10,10,9,2,2,2,3,1,3,3,1,13,0,1,4,10,4,1,7,1,False,False,True,False,False,False,False,5,1,0.9090909090909091,153.32432432432432,2,2.25
31,1,4197,1,10,10,8,2,3,2,3,1,3,3,0,11,0,1,2,20,3,0,2,0,True,False,False,True,False,False,False,1,1,0.9090909090909091,131.15625,2,2.25
34,1,9713,2,9,5,3,3,3,3,4,4,3,3,1,13,0,3,3,4,3,1,0,1,False,False,False,True,False,False,False,5,1,1.5,277.51428571428573,2,3.5
29,1,2062,3,11,3,2,4,3,1,1,2,3,3,0,14,0,0,2,7,3,1,2,0,True,False,False,True,False,False,False,1,1,2.75,68.73333333333333,1,2.5
37,1,4284,5,16,5,3,4,3,2,1,3,3,4,1,22,0,1,2,7,4,0,4,1,True,False,False,False,False,False,True,2,1,2.6666666666666665,112.73684210526316,2,2.75
35,0,4788,0,4,3,2,4,2,2,2,4,3,3,1,11,0,0,2,16,2,0,2,1,True,False,False,False,False,False,False,3,1,1.0,133.0,2,3.25
45,0,5906,0,10,9,8,2,2,2,4,4,2,3,0,13,0,2,2,25,2,3,8,1,True,False,False,True,False,False,False,3,1,1.0,128.3913043478261,3,3.0
36,1,3886,1,10,10,1,2,2,2,4,4,2,4,0,21,0,0,2,2,1,0,8,0,False,True,False,False,False,True,False,4,2,0.9090909090909091,105.02702702702703,2,3.0
40,1,16823,2,22,19,7,1,3,4,1,1,3,3,0,11,0,1,3,1,4,11,16,0,True,False,False,True,False,False,False,8,1,1.1,410.3170731707317,2,1.5
26,0,2933,1,1,1,0,2,2,1,3,3,2,3,1,13,0,1,3,1,2,1,0,1,True,False,False,True,False,False,False,2,1,0.5,108.62962962962963,1,2.5
27,0,6500,0,9,8,7,1,4,2,3,2,2,3,0,14,0,0,5,2,2,0,7,0,False,False,False,False,False,False,True,5,1,1.0,232.14285714285714,1,2.0
48,0,17174,3,24,22,17,4,3,4,4,2,3,3,0,11,0,1,3,22,3,4,7,0,True,False,False,False,False,False,True,8,2,1.0434782608695652,350.48979591836735,3,3.25
44,1,5033,2,10,2,0,2,4,2,1,4,3,3,0,15,0,1,5,1,4,2,2,1,True,False,False,True,False,False,False,4,1,3.3333333333333335,111.84444444444445,3,2.5
34,1,2307,1,5,5,2,4,1,1,1,2,3,4,1,23,1,1,2,16,4,3,0,1,True,False,True,False,False,False,False,2,0,0.8333333333333334,65.91428571428571,2,2.5
56,1,2587,1,5,4,2,1,3,1,4,4,3,3,0,16,1,0,3,24,2,1,0,0,True,False,False,True,False,False,False,1,1,1.0,45.3859649122807,4,3.0
36,1,5507,2,12,4,2,3,2,2,2,3,1,3,0,16,0,2,1,17,2,1,3,1,False,False,False,False,True,False,False,5,1,2.4,148.83783783783784,2,2.25
41,0,4393,5,14,5,4,3,3,2,2,3,3,4,0,21,0,1,3,8,3,1,4,1,False,False,False,False,True,False,False,5,1,2.3333333333333335,104.5952380952381,3,2.75
42,1,13348,9,18,13,7,3,3,3,1,2,4,3,0,13,0,1,3,6,3,5,7,1,True,False,False,False,False,False,True,7,1,1.2857142857142858,310.4186046511628,3,2.5
31,0,6583,2,8,5,2,3,3,2,4,4,3,3,1,11,0,1,2,10,2,1,4,0,False,False,False,False,False,False,True,5,1,1.3333333333333333,205.71875,2,3.5
34,0,8103,3,9,4,2,4,2,2,4,3,2,3,1,12,0,0,3,3,1,0,1,1,False,False,False,False,False,False,True,5,1,1.8,231.5142857142857,2,3.25
31,0,3978,8,4,2,2,1,4,1,3,2,2,3,0,12,0,1,0,4,3,2,2,0,True,False,False,False,False,False,True,1,1,1.3333333333333333,124.3125,2,2.0
26,1,2544,0,8,7,7,3,4,1,4,1,3,3,0,18,0,1,3,6,3,7,7,1,True,False,False,False,False,False,False,1,2,1.0,94.22222222222223,1,2.75
45,1,5399,4,12,4,2,2,3,2,3,3,3,3,0,12,0,0,3,1,4,0,3,0,True,False,False,False,False,False,True,4,2,2.4,117.3695652173913,3,2.75
33,1,5487,1,10,10,4,2,3,2,3,2,2,3,0,14,0,0,2,10,4,0,9,0,False,False,False,False,True,False,False,5,1,0.9090909090909091,161.38235294117646,2,2.25
28,1,6834,1,7,7,7,3,2,2,4,3,3,3,1,12,0,1,2,1,2,0,7,1,False,False,False,True,False,False,False,5,2,0.875,235.6551724137931,1,3.25
29,1,1091,1,1,1,0,3,4,1,1,4,3,3,0,17,1,0,3,24,3,0,0,0,False,False,True,False,False,False,False,6,2,0.5,36.36666666666667,1,2.75
39,0,5736,6,10,3,2,1,1,2,3,3,3,3,0,19,0,1,1,21,4,1,2,1,False,False,False,True,False,False,False,5,0,2.5,143.4,2,2.5
27,1,2226,1,6,5,3,2,3,1,2,3,2,3,0,11,0,1,3,2,4,1,2,1,True,False,True,False,False,False,False,2,1,1.0,79.5,1,2.25
34,1,5747,1,16,15,10,3,2,2,4,2,3,3,1,15,0,0,3,22,4,6,11,1,True,False,False,False,False,False,False,2,2,1.0,164.2,2,3.0
28,0,9854,3,6,2,0,4,3,2,3,4,3,3,1,11,1,0,0,13,2,2,2,0,False,False,False,False,True,False,False,5,1,2.0,339.7931034482759,1,3.5
47,1,5467,8,16,8,7,3,3,2,2,3,4,3,0,18,0,1,4,14,4,1,7,1,True,False,True,False,False,False,False,2,0,1.7777777777777777,113.89583333333333,3,3.0
56,0,5380,4,6,0,0,4,2,2,1,3,3,3,0,16,0,1,3,11,5,0,0,1,False,False,False,False,True,False,False,5,1,6.0,94.3859649122807,4,2.75
39,1,5151,1,10,10,0,1,3,2,1,4,3,4,0,25,0,1,3,9,2,7,9,1,True,False,False,False,False,False,True,3,1,0.9090909090909091,128.775,2,2.25
38,0,2133,1,20,20,11,4,2,2,2,3,3,3,1,16,0,1,3,8,3,0,7,0,True,False,False,False,False,False,True,2,2,0.9523809523809523,54.69230769230769,2,3.0
58,0,17875,4,29,1,0,4,3,4,4,3,2,3,1,13,0,1,2,21,3,0,0,1,False,False,False,True,False,False,False,8,1,14.5,302.96610169491527,4,3.25
32,0,2432,3,8,4,1,1,4,1,3,1,3,3,1,14,1,0,2,5,2,0,3,0,True,False,False,True,False,False,False,2,2,1.6,73.6969696969697,2,2.0
38,1,4771,2,10,5,2,2,3,1,4,4,4,3,0,19,0,2,0,9,2,0,3,0,True,False,False,True,False,False,False,2,1,1.6666666666666667,122.33333333333333,2,3.5
49,1,19161,3,28,5,4,2,3,5,4,4,3,3,0,15,0,0,3,2,1,4,3,1,True,False,False,True,False,False,False,7,2,4.666666666666667,383.22,3,3.25
42,1,5087,3,14,0,0,2,3,2,4,3,3,3,1,12,0,2,4,12,4,0,0,0,False,False,False,False,True,False,False,5,1,14.0,118.30232558139535,3,3.0
27,0,2863,1,1,1,0,1,2,1,2,1,3,3,0,12,1,0,2,22,3,0,0,1,False,True,False,False,False,True,False,4,2,0.5,102.25,1,1.75
35,1,5561,0,6,5,3,2,3,2,1,4,1,3,0,16,0,1,2,18,4,0,4,1,False,False,False,False,False,False,True,5,1,1.0,154.47222222222223,2,2.0
28,1,2144,1,5,5,3,3,3,1,3,3,2,3,0,14,0,0,3,16,3,1,4,0,True,False,False,False,False,False,True,2,0,0.8333333333333334,73.93103448275862,1,2.75
31,1,3065,1,4,4,2,3,3,1,1,4,4,3,1,13,0,1,3,3,2,2,3,0,True,False,False,False,False,False,True,2,0,0.8,95.78125,2,3.0
36,1,2810,1,5,5,4,1,4,1,2,2,3,4,0,22,0,0,3,9,4,0,2,1,True,False,False,True,False,False,False,1,0,0.8333333333333334,75.94594594594595,2,2.0
34,1,9888,1,14,14,8,1,3,3,4,1,2,4,0,21,0,0,3,1,3,2,1,0,False,False,False,False,True,False,False,5,1,0.9333333333333333,282.51428571428573,2,2.0
34,1,8628,1,9,8,7,4,3,3,3,3,2,3,0,18,0,1,2,13,4,1,1,0,False,False,False,False,False,False,True,5,1,1.0,246.5142857142857,2,3.0
26,1,2867,0,8,7,7,3,3,1,1,4,2,3,0,13,0,0,6,1,3,7,6,0,True,False,False,False,False,False,True,1,1,1.0,106.18518518518519,1,2.5
29,1,5373,0,6,5,3,1,3,2,1,1,2,3,0,12,0,1,5,1,3,0,2,1,True,False,False,True,False,False,False,4,1,1.0,179.1,1,1.25
32,0,6667,5,9,5,1,3,3,2,4,2,3,3,0,18,0,1,6,15,4,1,2,0,True,False,False,False,False,False,True,4,0,1.5,202.03030303030303,2,3.0
31,1,5003,1,10,10,8,4,1,2,1,2,3,4,0,21,0,0,6,1,3,8,7,1,True,False,False,True,False,False,False,2,2,0.9090909090909091,156.34375,2,2.5
28,1,2367,5,6,4,1,3,2,1,4,1,2,3,0,12,1,1,2,17,3,0,3,0,True,False,True,False,False,False,False,1,1,1.2,81.62068965517241,1,2.5
38,1,2858,4,20,1,0,1,2,1,1,1,2,3,0,14,0,0,3,1,3,0,0,0,False,False,False,True,False,False,False,6,1,10.0,73.28205128205128,2,1.25
35,0,5204,1,10,10,8,3,3,2,4,4,3,3,1,11,0,0,2,7,4,0,9,1,False,False,False,True,False,False,False,5,1,0.9090909090909091,144.55555555555554,2,3.5
27,1,4105,1,7,7,7,4,3,2,4,1,3,3,0,14,0,0,5,9,3,0,7,0,False,False,False,False,True,False,False,5,1,0.875,146.60714285714286,1,3.0
32,1,9679,8,8,1,0,4,2,2,4,2,3,4,0,24,0,0,1,5,4,0,0,0,True,False,False,True,False,False,False,3,1,4.0,293.3030303030303,2,3.25
31,1,5617,1,10,10,7,1,3,2,4,3,3,3,1,11,1,0,4,26,4,0,8,1,False,False,False,False,True,False,False,5,2,0.9090909090909091,175.53125,2,2.75
53,1,10448,6,15,2,2,1,3,3,1,2,2,3,1,13,1,0,2,24,4,2,2,0,False,False,False,True,False,False,False,5,1,5.0,193.4814814814815,4,1.5
54,0,2897,3,9,4,3,1,3,2,3,3,2,3,0,11,0,2,6,9,2,2,3,1,True,False,False,True,False,False,False,2,1,1.8,52.67272727272727,4,2.25
33,1,5968,1,9,9,7,4,3,2,3,3,3,4,0,20,0,3,2,7,2,2,8,0,True,False,False,True,False,False,False,4,2,0.9,175.52941176470588,2,3.25
43,1,7510,1,10,10,9,1,3,3,3,2,3,3,0,17,0,1,1,11,3,0,9,1,True,False,False,True,False,False,False,4,1,0.9090909090909091,170.6818181818182,3,2.25
38,1,2991,0,7,6,2,4,3,1,2,2,3,3,1,11,0,1,2,1,4,1,2,1,False,True,False,False,False,False,False,4,2,1.0,76.6923076923077,2,2.75
55,1,19636,4,35,10,9,3,4,5,2,1,3,3,1,18,0,1,0,26,4,1,4,1,False,True,False,False,False,True,False,8,1,3.1818181818181817,350.64285714285717,4,2.25
31,0,1129,1,1,1,0,4,1,1,4,3,3,3,1,11,0,3,4,2,1,0,0,0,True,False,False,False,False,False,True,1,1,0.5,35.28125,2,3.5
39,1,13341,0,21,20,8,2,3,4,1,1,3,3,0,12,0,0,3,15,4,11,10,0,False,False,False,False,True,False,False,5,1,1.0,333.525,2,1.75
42,1,4332,1,20,20,9,4,2,2,3,4,3,3,0,12,0,0,2,23,2,3,7,0,True,False,False,True,False,False,False,2,0,0.9523809523809523,100.74418604651163,3,3.5
31,0,11031,4,13,11,7,3,3,3,3,3,4,4,0,20,0,1,2,10,3,4,8,1,True,False,False,False,False,False,True,7,0,1.0833333333333333,344.71875,2,3.25
54,0,4440,6,9,5,2,3,3,2,1,4,3,3,1,19,0,0,3,10,3,1,4,0,True,False,False,False,False,False,True,3,1,1.5,80.72727272727273,4,2.75
24,1,4617,1,4,4,3,2,2,2,3,2,2,3,0,12,0,0,2,1,2,1,2,0,True,False,False,True,False,False,False,4,1,0.8,184.68,1,2.25
23,1,2647,1,5,5,2,4,3,1,4,3,4,3,0,13,0,0,6,12,2,1,4,0,True,False,False,False,False,False,False,1,1,0.8333333333333334,110.29166666666667,1,3.75
40,0,6323,1,10,10,9,4,3,2,3,1,4,3,0,11,0,1,2,11,3,9,4,1,True,False,True,False,False,False,False,1,2,0.9090909090909091,154.21951219512195,2,3.0
40,0,5677,3,15,11,8,2,3,2,2,3,3,3,0,14,0,1,4,2,2,5,10,1,False,False,False,False,True,False,False,5,1,1.25,138.46341463414635,2,2.5
25,0,2187,4,6,2,0,3,3,1,2,3,3,3,0,14,0,0,3,2,3,1,2,1,False,True,False,False,False,True,False,4,1,2.0,84.11538461538461,1,2.75
30,1,3748,1,12,12,8,4,3,1,2,3,2,3,0,13,0,0,6,1,2,1,7,1,True,False,False,False,False,False,True,1,1,0.9230769230769231,120.90322580645162,1,2.75
25,1,3977,6,7,2,2,4,3,1,3,3,2,3,1,19,0,1,2,2,1,0,2,0,True,False,False,False,False,False,False,1,1,2.3333333333333335,152.96153846153845,1,3.0
47,1,8633,2,25,17,14,1,3,3,3,2,3,4,0,23,0,0,3,25,3,12,11,0,True,False,False,False,False,False,True,4,1,1.3888888888888888,179.85416666666666,3,2.25
33,1,2008,1,1,1,1,2,2,1,3,3,2,3,0,12,0,3,2,1,2,0,0,0,True,False,False,False,False,False,True,1,0,0.5,59.05882352941177,2,2.5
38,1,4440,0,16,15,13,4,3,2,2,1,3,3,0,15,0,2,3,1,4,5,8,1,False,False,False,True,False,False,False,5,1,1.0,113.84615384615384,2,2.5
31,1,3067,0,3,2,2,1,3,1,3,3,3,3,0,19,0,1,1,2,2,1,2,1,False,False,False,True,False,False,False,6,1,1.0,95.84375,2,2.5
38,1,5321,2,10,8,3,1,2,2,3,4,3,3,0,11,0,1,1,6,4,7,7,1,True,False,False,True,False,False,False,3,2,1.1111111111111112,136.43589743589743,2,2.75
42,1,5410,6,9,4,3,4,3,2,1,3,2,3,1,17,0,1,3,18,4,1,2,0,True,False,False,True,False,False,False,2,1,1.8,125.81395348837209,3,2.5
41,1,2782,3,12,5,3,4,3,1,4,1,3,4,0,22,0,1,3,1,3,1,0,1,True,False,False,True,False,False,False,2,1,2.0,66.23809523809524,3,3.0
47,0,11957,0,14,13,8,3,3,3,2,1,1,3,0,18,0,2,3,1,1,5,12,1,True,False,False,False,False,False,True,7,0,1.0,249.10416666666666,3,1.75
35,1,2660,7,5,2,2,4,3,1,3,3,3,3,1,11,0,1,3,11,4,2,2,1,True,False,False,False,False,False,True,1,1,1.6666666666666667,73.88888888888889,2,3.25
22,1,3375,0,4,3,2,4,3,1,3,4,4,3,0,12,0,0,2,1,2,1,2,0,True,False,False,True,False,False,False,2,1,1.0,146.7391304347826,1,3.75
35,1,5098,1,10,10,7,2,3,2,3,2,3,3,0,19,0,0,5,9,4,0,8,0,True,False,False,False,False,False,True,2,1,0.9090909090909091,141.61111111111111,2,2.5
33,0,4878,0,10,9,7,2,3,2,4,1,3,3,1,13,0,1,6,15,2,8,1,1,True,False,False,False,False,False,True,4,1,1.0,143.47058823529412,2,2.5
32,0,2837,1,6,6,2,3,2,1,2,3,3,3,0,13,0,0,3,29,4,4,1,0,True,False,False,True,False,False,False,1,1,0.8571428571428571,85.96969696969697,2,2.75
40,1,2406,8,8,1,0,1,3,1,4,3,2,3,0,19,0,2,3,1,4,0,0,1,True,False,False,True,False,False,False,1,1,4.0,58.68292682926829,2,2.5
32,1,2269,0,3,2,2,2,2,1,2,2,3,3,0,14,0,1,2,1,4,2,2,1,False,False,False,False,False,False,True,6,1,1.0,68.75757575757575,2,2.25
39,1,4108,7,18,7,7,1,3,2,4,1,3,3,0,13,0,0,2,24,1,1,7,0,True,False,False,True,False,False,False,2,1,2.25,102.7,2,2.25
38,0,13206,3,20,18,16,2,1,3,3,1,3,3,0,12,0,1,3,10,3,1,11,1,True,False,False,False,False,False,True,7,1,1.0526315789473684,338.61538461538464,2,2.25
32,0,10422,1,14,14,10,3,3,3,4,3,3,3,0,19,0,2,3,1,4,5,7,1,False,False,False,False,True,False,False,5,1,0.9333333333333333,315.8181818181818,2,3.25
37,0,13744,1,16,16,11,3,4,3,4,1,3,4,1,25,0,1,2,10,3,6,8,1,True,False,False,True,False,False,False,7,1,0.9411764705882353,361.6842105263158,2,2.75
25,0,4907,0,6,5,3,1,3,2,3,2,2,4,1,22,0,1,3,8,2,0,4,0,False,False,False,False,False,False,False,5,1,1.0,188.73076923076923,1,2.0
52,1,3482,2,16,9,8,1,3,1,4,2,2,3,0,15,0,2,3,29,4,0,0,0,False,False,False,True,False,False,False,6,0,1.6,65.69811320754717,4,2.25
44,1,2436,6,6,4,3,2,3,1,4,3,3,3,1,12,0,0,2,1,3,1,2,0,True,False,False,False,False,False,True,2,1,1.2,54.13333333333333,3,3.0
